customer_order_id,date_of_order,order_status,sales_rep,product_count_units,product_count_cases,total,paid,buyer_licenses
BC 11737,2023-01-20 4:13 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000241
BC 11735,2023-01-20 3:20 PM,Complete,Matthew Dufraine,300,5,"$5,250.00",TRUE,AU-R-000600
BC 11733,2023-01-20 3:12 PM,Complete,Dustin Link,240,4,"$3,876.00",TRUE,PC-000349
BC 11731,2023-01-20 2:23 PM,Complete,Dominic Mika,420,7,"$5,814.01",TRUE,PC-000651
BC 11730,2023-01-20 2:14 PM,Complete,Dominic Mika,3630,60,"$58,062.31",TRUE,AU-R-000542
BC 11729,2023-01-19 5:35 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000125
BC 11728,2023-01-19 5:35 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000338
BC 11727,2023-01-19 5:35 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000373
BC 11726,2023-01-19 5:35 PM,Complete,Dustin Link,240,4,"$4,200.00",TRUE,AU-R–000706
BC 11725,2023-01-19 5:35 PM,Complete,Dustin Link,240,4,"$4,200.00",TRUE,AU-P-000286
BC 11724,2023-01-19 10:53 AM,Complete,Dustin Link,601,10,"$10,500.01",TRUE,AU-R-000290
BC 11723,2023-01-19 8:26 AM,Complete,Matthew Dufraine,780,13,"$12,348.00",TRUE,AU-P-000234
BC 11721,2023-01-18 7:38 PM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000836
BC 11720,2023-01-18 6:34 PM,Complete,Sophia Zagoreos,660,11,"$10,740.00",TRUE,AU-R-000622
BC 11719,2023-01-18 4:43 PM,Complete,Sophia Zagoreos,180,3,"$3,150.00",TRUE,
BC 11717,2023-01-18 2:27 PM,Complete,Sophia Zagoreos,60,1,$720.00,TRUE,AU-R-000568
BC 11715,2023-01-18 1:13 PM,Complete,Matthew Dufraine,240,4,"$3,957.00",TRUE,AU-R-000670
BC 11713,2023-01-18 10:52 AM,Complete,Sophia Zagoreos,420,7,"$6,864.00",TRUE,AU-R-000568
BC 11711,2023-01-18 8:46 AM,Complete,Dustin Link,360,6,"$5,814.00",TRUE,PC-000582
BC 11709,2023-01-17 7:37 PM,Complete,Matthew Dufraine,1803,30,"$28,570.08",TRUE,AU-R-000691
BC 11707,2023-01-17 6:40 PM,Complete,Matthew Dufraine,1024,17,"$17,850.04",TRUE,AU-R-000550
BC 11705,2023-01-17 4:29 PM,Complete,Sophia Zagoreos,1860,31,"$30,363.00",TRUE,AU-P-000217
BC 11703,2023-01-17 4:20 PM,Complete,Matthew Dufraine,363,6,"$6,300.03",TRUE,AU-R-000649
BC 11701,2023-01-17 3:21 PM,Complete,Matthew Dufraine,180,3,"$2,907.00",TRUE,AU-R-000435
BC 11699,2023-01-17 3:16 PM,Complete,Matthew Dufraine,900,15,"$14,286.00",TRUE,AU-R-000321
BC 11697,2023-01-17 2:55 PM,Complete,Matthew Dufraine,600,10,"$9,690.00",TRUE,AU-R-000716
BC 11695,2023-01-17 2:52 PM,Complete,Matthew Dufraine,240,4,"$3,876.00",TRUE,AU-R-000325
BC 11693,2023-01-17 1:58 PM,Complete,Matthew Dufraine,180,3,"$3,069.00",TRUE,AU-R-000153
BC 11691,2023-01-17 1:48 PM,Complete,Matthew Dufraine,60,1,"$1,050.00",TRUE,PC-000194
BC 11689,2023-01-17 1:47 PM,Complete,Matthew Dufraine,360,6,"$6,300.00",TRUE,AU-R-000595
BC 11687,2023-01-17 11:15 AM,Complete,Dustin Link,660,11,"$10,821.00",TRUE,AU-R-000902
BC 11685,2023-01-16 4:55 PM,Complete,Dustin Link,900,15,"$15,420.00",TRUE,AU-R-000159
BC 11682,2023-01-16 3:43 PM,Complete,Sophia Zagoreos,480,8,"$8,400.00",TRUE,AU-R-000163
BC 11680,2023-01-16 2:25 PM,Complete,Dustin Link,7380,123,"$100,800.13",TRUE,AU-P-000261
BC 11676,2023-01-16 2:02 PM,Complete,Dustin Link,720,12,"$12,114.00",TRUE,PR-000298
BC 11674,2023-01-16 1:19 PM,Complete,Dustin Link,540,9,"$9,450.00",TRUE,AU-R-000709
BC 11673,2023-01-16 1:01 PM,Complete,Nathan Eckhart,1500,25,"$26,250.00",TRUE,AU-P-000101
BC 11666,2023-01-16 12:52 PM,Complete,Dustin Link,480,8,"$7,752.00",TRUE,AU-R-000547
BC 11664,2023-01-16 12:45 PM,Complete,Breeze Canna Sales,360,6,"$5,814.00",TRUE,AU-R-000188
BC 11663,2023-01-16 12:44 PM,Complete,Breeze Canna Sales,120,2,"$1,938.00",TRUE,AU-R-000489
BC 11659,2023-01-16 11:23 AM,Complete,Matthew Dufraine,480,8,"$8,880.00",TRUE,AU-R-000588
BC 11657,2023-01-16 11:02 AM,Complete,Sophia Zagoreos,540,9,"$9,450.00",TRUE,AU-R-000734
BC 11655,2023-01-16 7:57 AM,Complete,Matthew Dufraine,300,5,"$4,850.00",TRUE,AU-R-000412
BC 11653,2023-01-15 10:05 PM,Complete,Nathan Eckhart,240,4,"$4,200.00",TRUE,AU-R-000310
BC 11652,2023-01-14 6:39 PM,Complete,Sophia Zagoreos,240,4,"$3,876.00",TRUE,AU-R-000420
BC 11651,2023-01-14 6:38 PM,Complete,Sophia Zagoreos,120,2,"$1,938.00",TRUE,AU-R-000420
BC 11650,2023-01-14 3:51 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,PC-000125
BC 11648,2023-01-13 4:46 PM,Complete,Sophia Zagoreos,840,14,"$13,566.00",TRUE,AU-P-000217
BC 11646,2023-01-13 4:13 PM,Complete,Matthew Dufraine,360,6,"$5,164.00",TRUE,AU-R-000892
BC 11644,2023-01-13 3:22 PM,Complete,Sophia Zagoreos,840,14,"$15,540.00",TRUE,
BC 11642,2023-01-13 2:45 PM,Complete,Dustin Link,120,2,"$2,100.00",TRUE,AU-R-000640
BC 11639,2023-01-12 9:37 PM,Complete,Dustin Link,480,8,"$7,914.00",TRUE,AU-R-000263
BC 11637,2023-01-12 3:59 PM,Complete,Sophia Zagoreos,420,7,"$7,350.00",TRUE,AU-R-000154
BC 11636,2023-01-12 1:27 PM,Complete,Dustin Link,720,12,"$11,550.00",TRUE,AU-R-000160
BC 11635,2023-01-12 10:45 AM,Complete,Matthew Dufraine,420,7,"$6,783.00",TRUE,AU-R-000288
BC 11633,2023-01-12 9:52 AM,Complete,Matthew Dufraine,60,1,"$1,110.00",TRUE,AU-R-000736
BC 11631,2023-01-11 6:49 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,PC-000449
BC 11629,2023-01-11 6:47 PM,Complete,Dustin Link,1440,24,"$25,200.00",TRUE,AU-R-000291
BC 11627,2023-01-11 4:13 PM,Complete,Dustin Link,300,5,"$5,007.00",TRUE,AU-R-000398
BC 11626,2023-01-11 2:54 PM,Complete,Matthew Dufraine,183,3,"$2,907.03",TRUE,PC-000842
BC 11624,2023-01-11 2:45 PM,Complete,Matthew Dufraine,480,8,"$7,752.00",TRUE,AU-R-000728
BC 11622,2023-01-11 1:42 PM,Complete,Nathan Eckhart,180,3,"$3,150.00",TRUE,AU-R-000697
BC 11621,2023-01-11 12:58 PM,Complete,Dustin Link,900,15,"$14,400.00",TRUE,AU-P-000261
BC 11619,2023-01-11 12:33 PM,Complete,Nathan Eckhart,720,12,"$12,600.00",TRUE,AU-R-000100
BC 11618,2023-01-11 10:13 AM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000370
BC 11617,2023-01-11 9:30 AM,Complete,Matthew Dufraine,840,14,"$13,479.00",TRUE,AU-R-000911
BC 11615,2023-01-10 7:32 PM,Complete,Dustin Link,60,1,"$1,050.00",TRUE,AU-R-000785
BC 11613,2023-01-10 6:59 PM,Complete,Nathan Eckhart,300,5,"$5,550.00",TRUE,AU-R-000521
BC 11612,2023-01-10 6:04 PM,Complete,Matthew Dufraine,300,5,"$5,550.00",TRUE,AU-R-000736
BC 11606,2023-01-10 5:57 PM,Complete,Matthew Dufraine,360,6,"$5,814.00",TRUE,AU-R-000142
BC 11604,2023-01-10 4:48 PM,Complete,Nathan Eckhart,540,9,"$9,450.00",TRUE,AU-R-000861
BC 11599,2023-01-10 3:14 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,PC-000009
BC 11598,2023-01-10 1:11 PM,Complete,Matthew Dufraine,840,14,"$13,728.00",TRUE,AU-R-000659
BC 11596,2023-01-10 12:56 PM,Complete,Matthew Dufraine,600,10,"$8,603.00",TRUE,AU-R-000152
BC 11594,2023-01-10 12:05 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000508
BC 11592,2023-01-10 11:40 AM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,AU-R-000556
BC 11590,2023-01-10 11:30 AM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,AU-R-000707
BC 11588,2023-01-10 11:28 AM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,AU-R-000889
BC 11586,2023-01-10 11:26 AM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,AU-R-000853
BC 11584,2023-01-10 10:32 AM,Complete,Matthew Dufraine,900,15,"$14,535.00",TRUE,AU-R-000128
BC 11583,2023-01-09 7:25 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,PC-000776
BC 11581,2023-01-09 7:22 PM,Complete,Dustin Link,1800,30,"$29,058.00",TRUE,AU-R-000852
BC 11579,2023-01-09 5:57 PM,Complete,Matthew Dufraine,540,9,"$9,990.00",TRUE,AU-R-000415
BC 11577,2023-01-09 5:54 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000208
BC 11576,2023-01-09 5:36 PM,Complete,Nathan Eckhart,840,14,"$14,700.00",TRUE,AU-R-000897
BC 11574,2023-01-09 5:28 PM,Complete,Matthew Dufraine,540,9,"$8,472.00",TRUE,AU-R-000694
BC 11572,2023-01-09 5:28 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R-000710
BC 11570,2023-01-09 5:18 PM,Complete,Matthew Dufraine,720,12,"$12,540.00",TRUE,AU-R-000250
BC 11568,2023-01-09 5:06 PM,Complete,Matthew Dufraine,780,13,"$12,591.00",TRUE,AU-R-000395
BC 11566,2023-01-09 4:59 PM,Complete,Matthew Dufraine,420,7,"$7,026.00",TRUE,AU-R-000434
BC 11564,2023-01-09 4:55 PM,Complete,Matthew Dufraine,600,10,"$9,933.00",TRUE,AU-R-000254
BC 11562,2023-01-09 4:53 PM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,AU-R-000317
BC 11560,2023-01-09 4:31 PM,Complete,Dustin Link,183,3,"$3,150.03",TRUE,AU-R-000192
BC 11558,2023-01-09 4:30 PM,Complete,Dustin Link,120,2,"$2,100.00",TRUE,AU-R-000811
BC 11556,2023-01-09 4:29 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R-332
BC 11553,2023-01-09 3:53 PM,Complete,Breeze Canna Sales,1110,23,"$18,311.25",TRUE,AU-R-000188
BC 11551,2023-01-09 3:16 PM,Complete,Matthew Dufraine,600,10,"$9,933.00",TRUE,AU-R-000670
BC 11549,2023-01-09 3:12 PM,Complete,Matthew Dufraine,180,3,"$2,907.00",TRUE,AU-R-000317
BC 11547,2023-01-09 3:08 PM,Complete,Dustin Link,120,2,"$2,100.00",TRUE,AU-R-000150
BC 11545,2023-01-09 3:02 PM,Complete,Dustin Link,1020,17,"$16,959.00",TRUE,AU-R-000626
BC 11543,2023-01-09 2:05 PM,Complete,Dustin Link,180,3,"$3,150.00",TRUE,AU-R-000571
BC 11542,2023-01-09 1:51 PM,Complete,Breeze Canna Sales,2340,39,"$37,941.00",TRUE,AU-R-000188
BC 11540,2023-01-09 1:30 PM,Complete,Matthew Dufraine,180,3,"$3,150.00",TRUE,
BC 11538,2023-01-09 12:08 PM,Complete,Matthew Dufraine,720,12,"$11,871.00",TRUE,AU-R-000538
BC 11537,2023-01-09 12:04 PM,Complete,Nathan Eckhart,960,16,"$13,679.30",TRUE,AU-R-000231
BC 11536,2023-01-09 11:13 AM,Complete,Dustin Link,1140,19,"$19,950.00",TRUE,AU-R-000679
BC 11535,2023-01-09 11:00 AM,Complete,Dustin Link,240,4,"$3,876.00",TRUE,AU-R-000515
BC 11533,2023-01-09 10:58 AM,Complete,Dustin Link,240,4,"$3,876.00",TRUE,AU-R-000611
BC 11531,2023-01-09 10:28 AM,Complete,Dustin Link,300,5,"$4,845.00",TRUE,AU-R-000512
BC 11529,2023-01-09 9:53 AM,Complete,Matthew Dufraine,300,5,"$4,845.00",TRUE,AU-R-000633
BC 11527,2023-01-08 10:36 PM,Complete,Matthew Dufraine,780,13,"$12,348.00",TRUE,AU-R-000352
BC 11524,2023-01-08 10:27 PM,Complete,Sophia Zagoreos,1860,31,"$30,525.00",TRUE,AU-P-000351
BC 11523,2023-01-08 10:04 PM,Complete,Matthew Dufraine,2220,37,"$36,987.00",TRUE,AU-R-000596
BC 11521,2023-01-08 8:49 PM,Complete,Sophia Zagoreos,300,5,"$5,250.00",TRUE,AU-R-000526
BC 11520,2023-01-08 12:49 PM,Complete,Dustin Link,420,7,"$7,350.00",TRUE,AU-R-000331
BC 11519,2023-01-08 11:27 AM,Complete,Dustin Link,840,14,"$13,560.00",TRUE,AU-R-000199
BC 11517,2023-01-08 11:22 AM,Complete,Matthew Dufraine,300,5,"$5,550.00",TRUE,AU-R-000600
BC 11516,2023-01-08 10:14 AM,Complete,Matthew Dufraine,840,14,"$13,890.00",TRUE,AU-R-000349
BC 11515,2023-01-07 9:10 PM,Complete,Dustin Link,1500,25,"$24,711.00",TRUE,au-r-000108
BC 11514,2023-01-07 9:10 PM,Complete,Dustin Link,60,1,$969.00,TRUE,PC-000229
BC 11513,2023-01-07 4:49 PM,Complete,Matthew Dufraine,1260,21,"$21,078.00",TRUE,AU-R-000732
BC 11511,2023-01-06 5:22 PM,Complete,Dustin Link,540,9,"$8,964.00",TRUE,AU-R-000519
BC 11509,2023-01-06 5:19 PM,Complete,Dustin Link,840,14,"$13,809.00",TRUE,AU-R-000702
BC 11507,2023-01-06 5:17 PM,Complete,Dustin Link,660,11,"$10,902.00",TRUE,AU-R-000635
BC 11505,2023-01-06 4:50 PM,Complete,Matthew Dufraine,1140,19,"$18,735.00",TRUE,AU-R-000421
BC 11504,2023-01-06 4:43 PM,Complete,Nathan Eckhart,480,8,"$8,400.00",TRUE,AU-R-000826
BC 11502,2023-01-06 4:38 PM,Complete,Dustin Link,960,16,"$16,800.00",TRUE,AU-R-000302
BC 11500,2023-01-06 4:25 PM,Complete,Dustin Link,10500,175,"$169,350.00",TRUE,AU-P-000261
BC 11498,2023-01-06 3:48 PM,Complete,Matthew Dufraine,720,12,"$11,871.00",TRUE,AU-R-000666
BC 11497,2023-01-06 1:35 PM,Complete,Matthew Dufraine,540,9,"$8,964.00",TRUE,AU-R-000236
BC 11496,2023-01-06 1:20 PM,Complete,Matthew Dufraine,420,7,"$6,777.00",TRUE,AU-R-000293
BC 11495,2023-01-06 1:17 PM,Complete,Matthew Dufraine,480,8,"$7,746.00",TRUE,AU-R-000703
BC 11494,2023-01-06 1:13 PM,Complete,Matthew Dufraine,1680,28,"$27,126.00",TRUE,AU-R-000394
BC 11493,2023-01-06 1:09 PM,Complete,Matthew Dufraine,300,5,"$4,845.00",TRUE,AU-R-000325
BC 11492,2023-01-06 1:06 PM,Complete,Matthew Dufraine,300,5,"$4,845.00",TRUE,AU-R-000153
BC 11491,2023-01-06 12:38 PM,Complete,Matthew Dufraine,1440,24,"$23,775.00",TRUE,AU-R-000716
BC 11490,2023-01-06 12:20 PM,Complete,Breeze Canna Sales,300,5,"$4,845.00",TRUE,AU-R-000103
BC 11489,2023-01-06 12:19 PM,Complete,Breeze Canna Sales,300,5,"$4,347.00",TRUE,AU-R-000282
BC 11488,2023-01-06 12:19 PM,Complete,Breeze Canna Sales,300,5,"$4,845.00",TRUE,
BC 11487,2023-01-05 8:07 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R-000750
BC 11486,2023-01-05 8:05 PM,Complete,Matthew Dufraine,3000,50,"$38,490.00",TRUE,AU-R-000584
BC 11485,2023-01-05 6:53 PM,Complete,Matthew Dufraine,1620,27,"$27,810.00",TRUE,AU-R-000507
BC 11484,2023-01-05 6:49 PM,Complete,Matthew Dufraine,780,13,"$13,650.00",TRUE,AU-R-000381
BC 11482,2023-01-05 6:09 PM,Complete,Matthew Dufraine,1020,17,"$17,850.00",TRUE,
BC 11481,2023-01-05 5:51 PM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000275
BC 11479,2023-01-05 2:27 PM,Complete,Matthew Dufraine,300,5,"$4,845.00",TRUE,AU-R-000889
BC 11478,2023-01-05 2:23 PM,Complete,Matthew Dufraine,240,4,"$4,200.00",TRUE,AU-R-000177
BC 11477,2023-01-05 11:25 AM,Complete,Nathan Eckhart,840,14,"$14,430.00",TRUE,AU-R-000887
BC 11476,2023-01-04 10:02 PM,Complete,Matthew Dufraine,660,11,"$11,010.00",TRUE,AU-R-000649
BC 11475,2023-01-04 5:14 PM,Complete,Dominic Mika,840,14,"$14,700.00",TRUE,AU-R-000462
BC 11474,2023-01-04 4:13 PM,Complete,Dustin Link,420,7,"$7,350.00",TRUE,AU-R-000265
BC 11473,2023-01-04 4:10 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000773
BC 11472,2023-01-04 4:09 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000477
BC 11471,2023-01-04 4:07 PM,Complete,Dustin Link,420,7,"$5,130.00",TRUE,AU-R-000576
BC 11470,2023-01-04 4:05 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000419
BC 11469,2023-01-04 3:59 PM,Complete,Dustin Link,1020,17,"$17,580.00",TRUE,AU-R-000259
BC 11468,2023-01-04 3:51 PM,Complete,Dustin Link,180,3,"$3,150.00",TRUE,AU-R-000609
BC 11467,2023-01-04 12:48 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000726
BC 11466,2023-01-04 12:21 PM,Complete,Dustin Link,1080,18,"$18,414.00",TRUE,AU-R-000196
BC 11465,2023-01-04 10:51 AM,Complete,Dustin Link,540,9,"$8,964.00",TRUE,AU-R-000573
BC 11464,2023-01-04 10:48 AM,Complete,Dustin Link,480,8,"$7,914.00",TRUE,AU-R-000139
BC 11460,2023-01-03 6:09 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000811
BC 11459,2023-01-03 5:37 PM,Complete,Dustin Link,180,3,"$2,988.00",TRUE,AU-R-000549
BC 11458,2023-01-03 5:21 PM,Complete,Matthew Dufraine,180,3,"$3,330.00",TRUE,AU-R-000676
BC 11457,2023-01-03 4:44 PM,Complete,Matthew Dufraine,600,10,"$9,501.00",TRUE,AU-R-000870
BC 11456,2023-01-03 4:12 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,AU-R-000132
BC 11455,2023-01-03 4:11 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,AU-R-000295
BC 11454,2023-01-03 4:10 PM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,AU-R-000454
BC 11453,2023-01-03 4:09 PM,Complete,Dustin Link,360,6,"$5,814.00",TRUE,AU-R-000686
BC 11452,2023-01-03 4:08 PM,Complete,Dustin Link,360,6,"$5,814.00",TRUE,AU-R-000443
BC 11451,2023-01-03 3:14 PM,Complete,Matthew Dufraine,600,10,"$9,690.00",TRUE,AU-P-000217
BC 11450,2023-01-03 3:08 PM,Complete,Matthew Dufraine,720,12,"$12,600.00",TRUE,AU-R-000287
BC 11449,2023-01-03 2:53 PM,Complete,Matthew Dufraine,1680,28,"$28,860.00",TRUE,AU-R-000422
BC 11448,2023-01-03 2:35 PM,Complete,Dustin Link,600,10,"$10,500.00",TRUE,AU-R-000794
BC 11447,2023-01-03 2:21 PM,Complete,Matthew Dufraine,360,6,"$5,787.00",TRUE,AU-R-000585
BC 11446,2023-01-03 11:42 AM,Complete,Breeze Canna Sales,780,13,"$13,650.00",TRUE,AU-R-000188
BC 11445,2023-01-03 11:34 AM,Complete,Breeze Canna Sales,420,7,"$6,945.00",TRUE,AU-R-000489
BC 11444,2023-01-02 6:37 PM,Complete,Matthew Dufraine,2880,48,"$46,755.00",TRUE,AU-R-000391
BC 11443,2023-01-02 5:05 PM,Complete,Matthew Dufraine,180,3,"$2,907.00",TRUE,PC-000273
BC 11442,2023-01-02 4:59 PM,Complete,Matthew Dufraine,722,12,"$11,486.62",TRUE,AU-R-000142
BC 11441,2023-01-02 4:29 PM,Complete,Dustin Link,360,6,"$5,895.00",TRUE,AU-R-000263
BC 11440,2023-01-02 4:23 PM,Complete,Dustin Link,540,9,"$9,450.00",TRUE,AU-R-000373
BC 11439,2023-01-02 4:21 PM,Complete,Dustin Link,540,9,"$9,450.00",TRUE,AU-R-000125
BC 11438,2023-01-02 4:20 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R–000706
BC 11437,2023-01-02 4:18 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000234
BC 11436,2023-01-02 4:16 PM,Complete,Dustin Link,420,7,"$7,350.00",TRUE,AU-R-000338
BC 11435,2023-01-02 2:24 PM,Complete,Matthew Dufraine,480,8,"$7,752.00",TRUE,AU-R-000126
BC 11434,2023-01-02 2:12 PM,Complete,Matthew Dufraine,480,8,"$7,752.00",TRUE,AU-R-000266
BC 11433,2023-01-02 1:36 PM,Complete,Matthew Dufraine,420,7,"$7,350.00",TRUE,AU-R-000761
BC 11432,2023-01-02 12:45 PM,Complete,Nathan Eckhart,1020,17,"$16,730.00",TRUE,AU-R-000184
BC 11431,2023-01-02 11:47 AM,Complete,Dustin Link,1680,28,"$26,740.00",TRUE,AU-R-000420
BC 11430,2023-01-02 11:45 AM,Complete,Matthew Dufraine,360,6,"$6,660.00",TRUE,AU-R-000819
BC 11429,2023-01-02 11:14 AM,Complete,Dustin Link,4080,68,"$65,514.00",TRUE,AU-R-000420
BC 11428,2023-01-02 11:14 AM,Complete,Dustin Link,180,3,"$2,907.00",TRUE,PC-000601
BC 11427,2023-01-02 11:14 AM,Complete,Dustin Link,360,6,"$5,814.00",TRUE,PC-000601
BC 11426,2023-01-02 10:40 AM,Complete,Dustin Link,840,14,"$13,809.00",TRUE,AU-R-000661
BC 11425,2023-01-02 10:05 AM,Complete,Nathan Eckhart,840,14,"$12,279.51",TRUE,AU-R-000334
BC 11424,2023-01-02 10:03 AM,Complete,Dustin Link,300,5,"$4,845.00",TRUE,PC-000776
BC 11423,2023-01-01 9:36 PM,Complete,Dustin Link,600,10,"$9,933.00",TRUE,AU-R-000225
BC 11422,2022-12-31 12:52 PM,Complete,Nathan Eckhart,120,2,"$2,100.00",TRUE,PC-000668
BC 11421,2022-12-31 12:52 PM,Complete,Nathan Eckhart,420,7,"$7,350.00",TRUE,PC-000668
BC 11420,2022-12-31 12:01 PM,Complete,Breeze Canna Sales,360,6,"$6,300.00",TRUE,AU-R-000103
BC 11418,2022-12-31 10:34 AM,Complete,Matthew Dufraine,1140,19,"$18,411.00",TRUE,AU-R-000799
BC 11417,2022-12-31 8:32 AM,Complete,Dustin Link,240,4,"$4,200.00",TRUE,AU-R-000653
BC 11416,2022-12-30 6:55 PM,Complete,Dustin Link,480,8,"$7,995.00",TRUE,AU-R-000365
BC 11415,2022-12-30 12:16 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R-000150
BC 11414,2022-12-29 7:33 PM,Complete,Matthew Dufraine,2880,48,"$47,241.00",TRUE,AU-R-000805
BC 11413,2022-12-29 7:24 PM,Complete,Dustin Link,900,15,"$15,750.00",TRUE,AU-R-000583
BC 11410,2022-12-29 6:17 PM,Complete,Breeze Canna Sales,360,6,"$6,057.00",TRUE,
BC 11409,2022-12-29 6:16 PM,Complete,Dustin Link,180,3,"$3,150.00",TRUE,AU-R-000862
BC 11408,2022-12-29 5:41 PM,Complete,Matthew Dufraine,300,5,"$5,250.00",TRUE,AU-R-000872
BC 11407,2022-12-29 5:18 PM,Complete,Dustin Link,2283,38,"$35,475.03",TRUE,AU-R-000269
BC 11406,2022-12-29 1:43 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000294
BC 11405,2022-12-29 1:16 PM,Complete,Breeze Canna Sales,2400,40,"$38,760.00",TRUE,AU-P-000205
BC 11404,2022-12-29 10:46 AM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-R-000223
BC 11402,2022-12-29 8:23 AM,Complete,Matthew Dufraine,360,6,"$6,300.00",TRUE,AU-R-000707
BC 11401,2022-12-29 8:11 AM,Complete,Matthew Dufraine,240,4,"$4,200.00",TRUE,AU-R-000656
BC 11400,2022-12-29 8:04 AM,Complete,Matthew Dufraine,540,9,"$8,964.00",TRUE,AU-R-000388
BC 11399,2022-12-29 12:37 AM,Complete,Dustin Link,720,12,"$12,600.00",TRUE,AU-R-000217
BC 11398,2022-12-28 3:54 PM,Complete,Matthew Dufraine,300,5,"$5,250.00",TRUE,AU-R-000434
BC 11397,2022-12-28 3:44 PM,Complete,Dustin Link,300,5,"$4,845.00",TRUE,PC-000419
BC 11396,2022-12-28 3:40 PM,Complete,Dustin Link,480,8,"$6,864.00",TRUE,AU-R-000263
BC 11395,2022-12-28 3:38 PM,Complete,Dustin Link,1380,23,"$22,287.00",TRUE,AU-P-000276
BC 11394,2022-12-28 3:37 PM,Complete,Dustin Link,600,10,"$9,690.00",TRUE,AU-P-000276
BC 11393,2022-12-28 3:36 PM,Complete,Dustin Link,300,5,"$4,845.00",TRUE,PC-000368
BC 11391,2022-12-28 12:38 PM,Complete,Dustin Link,900,15,"$13,890.00",TRUE,AU-R-000291
BC 11390,2022-12-28 11:39 AM,Complete,Matthew Dufraine,660,11,"$10,902.00",TRUE,AU-R-000288
BC 11389,2022-12-28 10:42 AM,Complete,Dustin Link,780,13,"$12,195.00",TRUE,AU-R-000568
BC 11388,2022-12-28 10:39 AM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-R-000720
BC 11387,2022-12-28 9:21 AM,Complete,Dustin Link,300,5,"$5,088.00",TRUE,AU-R-000777
BC 11386,2022-12-27 5:54 PM,Complete,Matthew Dufraine,480,8,"$8,400.00",TRUE,AU-R-000595
BC 11385,2022-12-27 5:03 PM,Complete,Matthew Dufraine,960,16,"$16,800.00",TRUE,AU-R-000220
BC 11384,2022-12-27 3:29 PM,Complete,Dustin Link,240,4,"$3,876.00",TRUE,AU-R-000508
BC 11383,2022-12-27 3:28 PM,Complete,Dustin Link,240,4,"$4,038.00",TRUE,AU-R-000611
BC 11382,2022-12-27 3:10 PM,Complete,Matthew Dufraine,180,3,"$2,907.00",TRUE,AU-R-000662
BC 11381,2022-12-27 2:26 PM,Complete,Matthew Dufraine,960,16,"$15,747.00",TRUE,AU-R-000339
BC 11380,2022-12-27 2:20 PM,Complete,Matthew Dufraine,840,14,"$13,728.00",TRUE,AU-R-000342
BC 11379,2022-12-27 2:05 PM,Complete,Matthew Dufraine,363,6,"$6,300.03",TRUE,AU-R-000645
BC 11378,2022-12-27 11:06 AM,Complete,Matthew Dufraine,300,5,"$5,250.00",TRUE,AU-R-000599
BC 11377,2022-12-27 10:57 AM,Complete,Dustin Link,120,2,"$1,938.00",TRUE,AU-R-000515
BC 11376,2022-12-27 10:50 AM,Shipped,Dustin Link,180,3,"$2,907.00",FALSE,AU-R-000411
BC 11375,2022-12-27 10:49 AM,Shipped,Dustin Link,180,3,"$2,907.00",FALSE,AU-R-000129
